# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant+splice_region_variant	variants_effect_exon_loss_variant+start_lost+splice_region_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+missense_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+start_lost+splice_region_variant	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_gained+synonymous_variant	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_frameshift_variant+synonymous_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_missense_variant	variants_effect_missense_variant+disruptive_inframe_deletion	variants_effect_missense_variant+inframe_deletion	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
SAOUHSC_02752	SAOUHSC_02752	YP_501211.1		0	6	0	81	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	53	28	0	5000	6	0	1128	0	0	0	0	0	0	53	0	5000
SAOUHSC_02753	SAOUHSC_02753	YP_501212.1		0	7	1	81	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	55	26	0	5000	8	0	777	0	0	0	0	0	0	55	0	5000
SAOUHSC_02754	SAOUHSC_02754	YP_501213.1		0	12	7	77	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12	44	33	0	5000	19	0	663	0	0	0	0	0	0	44	0	5000
SAOUHSC_02755	SAOUHSC_02755	YP_501214.1		0	3	0	114	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	63	51	0	5000	3	0	1077	0	0	0	0	0	0	63	0	5000
SAOUHSC_02756	SAOUHSC_02756	YP_501215.1		0	0	0	115	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	51	0	5000	0	0	0	0	0	0	0	0	0	64	0	5000
SAOUHSC_02757	SAOUHSC_02757	YP_501216.1		0	0	0	117	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	50	0	5000	0	0	0	0	0	0	0	0	0	67	0	5000
SAOUHSC_02759	SAOUHSC_02759	YP_501218.1		0	2	0	114	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50	64	0	5000	2	0	456	0	0	0	0	0	0	50	0	5000
SAOUHSC_02760	SAOUHSC_02760	YP_501219.1		0	11	3	106	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	10	49	57	0	5000	13	0	1578	1	0	1578	0	0	0	49	0	5000
SAOUHSC_02761	SAOUHSC_02761	YP_501220.1		0	12	5	79	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	43	36	0	5000	17	0	750	0	0	0	0	0	0	43	0	5000
SAOUHSC_02762	SAOUHSC_02762	YP_501221.1		0	12	2	90	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	33	57	0	5000	14	0	1194	0	0	0	0	0	0	33	0	5000
SAOUHSC_02763	SAOUHSC_02763	YP_501222.1		0	2	1	101	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	34	67	0	5000	3	0	750	0	0	0	0	0	0	34	0	5000
SAOUHSC_02764	SAOUHSC_02764	YP_501223.1		0	1	2	101	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	35	66	0	5000	3	0	816	0	0	0	0	0	0	35	0	5000
SAOUHSC_02765	SAOUHSC_02765	YP_501224.1		0	3	0	83	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	32	51	0	5000	3	0	870	0	0	0	0	0	0	32	0	5000
SAOUHSC_02766	SAOUHSC_02766	YP_501225.1		0	4	2	85	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	35	50	0	5000	6	0	936	0	0	0	0	0	0	35	0	5000
SAOUHSC_02767	SAOUHSC_02767	YP_501226.1		0	15	3	120	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	15	78	42	0	5000	18	0	1599	0	0	0	0	0	0	78	0	5000
SAOUHSC_02768	SAOUHSC_02768	YP_501227.1		1	5	2	145	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	5	112	33	0	5000	8	0	1215	0	0	0	0	0	0	112	0	5000
SAOUHSC_02769	SAOUHSC_02769	YP_501228.1		0	0	0	157	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	36	0	5000	0	0	0	0	0	0	0	0	0	121	0	5000
SAOUHSC_02770	SAOUHSC_02770	YP_501229.1		0	3	0	159	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	127	32	0	5000	3	0	822	0	0	0	0	0	0	127	0	5000
SAOUHSC_02771	SAOUHSC_02771	YP_501230.1		1	1	2	188	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	145	43	0	5000	4	0	366	0	0	0	0	0	0	145	0	5000
SAOUHSC_02772	SAOUHSC_02772	YP_501231.2		0	41	16	182	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	41	137	45	0	5000	57	0	720	0	0	0	0	0	0	137	0	5000
SAOUHSC_02773	SAOUHSC_02773	YP_501232.1		0	23	3	228	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	23	102	126	0	5000	26	0	1539	0	0	0	0	0	0	102	0	5000
SAOUHSC_02774	SAOUHSC_02774	YP_501233.1		0	2	1	264	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	141	123	0	5000	3	0	423	0	0	0	0	0	0	141	0	5000
SAOUHSC_02775	SAOUHSC_02775	YP_501234.1		0	11	6	250	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	11	123	127	0	5000	17	0	420	0	0	0	0	0	0	123	0	5000
SAOUHSC_02776	SAOUHSC_02776	YP_501235.1		0	5	5	249	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	113	136	0	5000	10	0	420	0	0	0	0	0	0	113	0	5000
SAOUHSC_02777	SAOUHSC_02777	YP_501237.1		0	13	7	225	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13	84	141	0	5000	20	0	423	0	0	0	0	0	0	84	0	5000
SAOUHSC_02778	SAOUHSC_02778	YP_501238.1		0	9	5	191	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	9	48	143	0	5000	14	0	696	0	0	0	0	0	0	48	0	5000
SAOUHSC_02779	SAOUHSC_02779	YP_501239.1		0	2	1	208	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	130	78	0	5000	3	0	282	0	0	0	0	0	0	130	0	5000
SAOUHSC_02780	SAOUHSC_02780	YP_501240.1		0	1	0	207	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	129	78	0	5000	1	0	186	0	0	0	0	0	0	129	0	5000
SAOUHSC_02781	SAOUHSC_02781	YP_501241.1		0	0	0	199	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	118	0	5000	0	0	0	0	0	0	0	0	0	81	0	5000
SAOUHSC_02782	SAOUHSC_02782	YP_501242.1		0	1	0	228	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	127	101	0	5000	1	0	123	0	0	0	0	0	0	127	0	5000
SAOUHSC_02783	SAOUHSC_02783	YP_501243.1		1	11	10	221	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	11	94	127	0	5000	22	0	795	0	0	0	0	0	0	94	0	5000
SAOUHSC_02784	SAOUHSC_02784	YP_501244.1		0	0	0	220	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	123	0	5000	0	0	0	0	0	0	0	0	0	97	0	5000
SAOUHSC_02785	SAOUHSC_02785	YP_501245.1		0	0	0	215	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	116	0	5000	0	0	0	0	0	0	0	0	0	99	0	5000
SAOUHSC_02788	SAOUHSC_02788	YP_501248.1		0	24	17	135	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	24	85	50	0	5000	41	0	786	0	0	0	0	0	0	85	0	5000
SAOUHSC_02789	SAOUHSC_02789	YP_501249.1		0	21	13	137	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	21	58	79	0	5000	34	0	702	0	0	0	0	0	0	58	0	5000
SAOUHSC_02790	SAOUHSC_02790	YP_501250.1		0	16	14	173	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	16	78	95	0	5000	30	0	2862	0	0	0	0	0	0	78	0	5000
SAOUHSC_02791	SAOUHSC_02791	YP_501251.1		0	6	4	194	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	79	115	0	5000	10	0	393	0	0	0	0	0	0	79	0	5000
SAOUHSC_02793	SAOUHSC_02793	YP_501252.1		0	16	5	183	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	120	63	0	5000	21	0	1809	0	0	0	0	0	0	120	0	5000
SAOUHSC_02794	SAOUHSC_02794	YP_501253.1		0	0	0	118	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	62	0	5000	0	0	0	0	0	0	0	0	0	56	0	5000
SAOUHSC_02795	SAOUHSC_02795	YP_501254.1		0	8	2	103	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	53	50	0	5000	10	0	309	0	0	0	0	0	0	53	0	5000
SAOUHSC_02796	SAOUHSC_02796	YP_501255.1		0	2	1	110	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	47	63	0	5000	3	0	234	0	0	0	0	0	0	47	0	5000
SAOUHSC_02797	SAOUHSC_02797	YP_501256.1		0	19	10	83	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	19	18	65	0	5000	29	0	1194	0	0	0	0	0	0	18	0	5000
SAOUHSC_02798	SAOUHSC_02798	YP_501257.1		0	8	4	141	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	63	78	0	5000	12	0	4884	0	0	0	0	0	0	63	0	5000
SAOUHSC_02799	SAOUHSC_02799	YP_501258.1		0	0	1	93	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	7	0	5000	1	0	321	0	0	0	0	0	0	86	0	5000
SAOUHSC_02800	SAOUHSC_02800	YP_501259.1		0	0	0	107	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	102	0	5000	0	0	0	0	0	0	0	0	0	5	0	5000
SAOUHSC_02801	SAOUHSC_02801	YP_501260.1		0	7	1	115	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	106	9	0	5000	8	0	783	0	0	0	0	0	0	106	0	5000
SAOUHSC_02802	SAOUHSC_02802	YP_501261.1		1	40	27	96	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	40	76	20	0	5000	68	0	2754	0	0	0	0	0	0	76	0	5000
SAOUHSC_02803	SAOUHSC_02803	YP_501262.1		0	23	20	195	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	23	95	100	0	5000	43	0	2973	0	0	0	0	0	0	95	0	5000
SAOUHSC_02804	SAOUHSC_02804	YP_501263.1		1	0	0	180	0	85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	85	0	5000	1	0	102	0	0	0	0	0	0	95	0	5000
SAOUHSC_02805	SAOUHSC_02805	YP_501264.1		2	1	4	185	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	1	99	86	0	5000	7	0	303	0	0	0	0	0	0	99	0	5000
SAOUHSC_02806	SAOUHSC_02806	YP_501265.1		0	14	0	191	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	97	94	0	5000	14	0	1359	0	0	0	0	0	0	97	0	5000
SAOUHSC_02808	SAOUHSC_02808	YP_501266.1		0	31	9	133	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	31	66	67	0	5000	40	0	1554	0	0	0	0	0	0	66	0	5000
SAOUHSC_02809	SAOUHSC_02809	YP_501267.1		0	5	0	154	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	70	84	0	5000	5	0	681	0	0	0	0	0	0	70	0	5000
SAOUHSC_02810	SAOUHSC_02810	YP_501268.1		0	16	2	144	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	46	98	0	5000	18	0	765	0	0	0	0	0	0	46	0	5000
SAOUHSC_02811	SAOUHSC_02811	YP_501269.1		0	5	0	156	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	53	103	0	5000	5	0	693	0	0	0	0	0	0	53	0	5000
SAOUHSC_02812	SAOUHSC_02812	YP_501270.1		0	0	1	164	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	65	99	0	5000	1	0	417	0	0	0	0	0	0	65	0	5000
SAOUHSC_02815	SAOUHSC_02815	YP_501273.1		0	7	0	129	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	59	70	0	5000	7	0	1278	0	0	0	0	0	0	59	0	5000
SAOUHSC_02816	SAOUHSC_02816	YP_501274.1		0	12	0	89	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	51	38	0	5000	12	0	612	0	0	0	0	0	0	51	0	5000
SAOUHSC_02817	SAOUHSC_02817	YP_501275.1		2	1	3	92	0	60	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	32	60	0	5000	6	0	99	0	0	0	0	0	0	32	0	5000
SAOUHSC_02818	SAOUHSC_02818	YP_501276.1		0	0	0	121	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	65	0	5000	0	0	0	0	0	0	0	0	0	56	0	5000
SAOUHSC_02819	SAOUHSC_02819	YP_501277.1		0	0	0	111	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	54	0	5000	0	0	0	0	0	0	0	0	0	57	0	5000
SAOUHSC_02820	SAOUHSC_02820	YP_501278.1		0	4	1	114	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	60	54	0	5000	5	0	696	0	0	0	0	0	0	60	0	5000
SAOUHSC_02821	SAOUHSC_02821	YP_501279.1		0	1	1	135	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	56	79	0	5000	2	0	771	0	0	0	0	0	0	56	0	5000
SAOUHSC_02822	SAOUHSC_02822	YP_501280.1		0	15	2	159	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15	56	103	0	5000	17	0	1965	0	0	0	0	0	0	56	0	5000
SAOUHSC_02823	SAOUHSC_02823	YP_501282.1		0	4	0	162	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	56	106	0	5000	4	0	906	0	0	0	0	0	0	56	0	5000
SAOUHSC_02824	SAOUHSC_02824	YP_501283.1		0	11	8	141	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	11	92	49	0	5000	19	0	594	0	0	0	0	0	0	92	0	5000
SAOUHSC_02825	SAOUHSC_02825	YP_501284.1		1	14	3	162	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	14	98	64	0	5000	18	0	873	0	0	0	0	0	0	98	0	5000
SAOUHSC_02826	SAOUHSC_02826	YP_501285.1		0	3	0	171	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	90	81	0	5000	3	0	435	0	0	0	0	0	0	90	0	5000
SAOUHSC_02827	SAOUHSC_02827	YP_501286.1		0	7	3	158	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	85	73	0	5000	10	0	285	0	0	0	0	0	0	85	0	5000
SAOUHSC_02828	SAOUHSC_02828	YP_501287.1		1	9	3	170	0	69	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	101	69	0	5000	13	0	807	0	0	0	0	0	0	101	0	5000
SAOUHSC_02829	SAOUHSC_02829	YP_501288.1		0	5	1	157	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	57	100	0	5000	6	0	672	0	0	0	0	0	0	57	0	5000
SAOUHSC_02830	SAOUHSC_02830	YP_501289.1		0	6	2	156	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	106	50	0	5000	8	0	948	0	0	0	0	0	0	106	0	5000
SAOUHSC_02831	SAOUHSC_02831	YP_501290.1		0	10	7	112	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	25	87	0	5000	17	0	801	0	0	0	0	0	0	25	0	5000
SAOUHSC_02832	SAOUHSC_02832	YP_501291.1		0	0	0	116	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	24	0	5000	0	0	0	0	0	0	0	0	0	92	0	5000
SAOUHSC_02833	SAOUHSC_02833	YP_501292.1		0	3	4	90	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	72	18	0	5000	7	0	732	0	0	0	0	0	0	72	0	5000
SAOUHSC_02834	SAOUHSC_02834	YP_501293.1		0	1	1	84	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	15	69	0	5000	2	0	621	0	0	0	0	0	0	15	0	5000
SAOUHSC_02836	SAOUHSC_02836	YP_501294.1		0	3	1	71	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	57	14	0	5000	4	0	492	0	0	0	0	0	0	57	0	5000
SAOUHSC_02837	SAOUHSC_02837	YP_501295.1		0	0	0	73	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	51	0	5000	0	0	0	0	0	0	0	0	0	22	0	5000
SAOUHSC_02838	SAOUHSC_02838	YP_501296.1		0	0	0	72	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	51	0	5000	0	0	0	0	0	0	0	0	0	21	0	5000
SAOUHSC_02839	SAOUHSC_02839	YP_501297.1		0	0	1	83	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	50	0	5000	1	0	900	0	0	0	0	0	0	33	0	5000
SAOUHSC_02840	SAOUHSC_02840	YP_501298.1		0	0	0	62	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	28	0	5000	0	0	0	0	0	0	0	0	0	34	0	5000
SAOUHSC_02841	SAOUHSC_02841	YP_501299.1		0	2	0	59	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	24	0	5000	2	0	996	0	0	0	0	0	0	35	0	5000
SAOUHSC_02842	SAOUHSC_02842	YP_501300.1		0	0	0	45	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	29	0	5000	0	0	0	0	0	0	0	0	0	16	0	5000
SAOUHSC_02843	SAOUHSC_02843	YP_501301.1		0	3	1	41	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	15	26	0	5000	4	0	936	0	0	0	0	0	0	15	0	5000
SAOUHSC_02844	SAOUHSC_02844	YP_501302.1		0	14	2	87	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	68	19	0	5000	16	0	969	0	0	0	0	0	0	68	0	5000
SAOUHSC_02845	SAOUHSC_02845	YP_501303.1		0	0	0	100	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	33	0	5000	0	0	0	0	0	0	0	0	0	67	0	5000
SAOUHSC_02846	SAOUHSC_02846	YP_501304.1		0	1	0	100	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67	33	0	5000	1	0	411	0	0	0	0	0	0	67	0	5000
SAOUHSC_02848	SAOUHSC_02848	YP_501305.1		0	0	0	102	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	37	0	5000	0	0	0	0	0	0	0	0	0	65	0	5000
SAOUHSC_02849	SAOUHSC_02849	YP_501306.1		0	57	6	39	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	57	13	26	0	5000	63	0	1740	0	0	0	0	0	0	13	0	5000
SAOUHSC_02850	SAOUHSC_02850	YP_501307.1		0	1	0	92	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	67	0	5000	1	0	690	0	0	0	0	0	0	25	0	5000
SAOUHSC_02851	SAOUHSC_02851	YP_501308.1		0	0	0	89	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	64	0	5000	0	0	0	0	0	0	0	0	0	25	0	5000
SAOUHSC_02852	SAOUHSC_02852	YP_501309.1		0	0	0	93	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	65	0	5000	0	0	0	0	0	0	0	0	0	28	0	5000
SAOUHSC_02853	SAOUHSC_02853	YP_501310.1		0	0	0	95	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	30	0	5000	0	0	0	0	0	0	0	0	0	65	0	5000
SAOUHSC_02855	SAOUHSC_02855	YP_501311.1		0	0	0	113	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	48	0	5000	0	0	0	0	0	0	0	0	0	65	0	5000
SAOUHSC_02856	SAOUHSC_02856	YP_501312.1		0	0	0	122	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	74	0	5000	0	0	0	0	0	0	0	0	0	48	0	5000
SAOUHSC_02857	SAOUHSC_02857	YP_501313.1		0	0	0	105	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	54	0	5000	0	0	0	0	0	0	0	0	0	51	0	5000
SAOUHSC_02858	SAOUHSC_02858	YP_501314.1		0	0	0	98	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	44	0	5000	0	0	0	0	0	0	0	0	0	54	0	5000
SAOUHSC_02859	SAOUHSC_02859	YP_501315.1		0	9	2	72	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	57	15	0	5000	11	0	1278	0	0	0	0	0	0	57	0	5000
SAOUHSC_02860	SAOUHSC_02860	YP_501316.1		0	7	1	87	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	6	24	63	0	5000	7	0	1167	1	0	1167	0	0	0	24	0	5000
SAOUHSC_02861	SAOUHSC_02861	YP_501317.1		0	0	3	100	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	56	44	0	5000	3	0	522	0	0	0	0	0	0	56	0	5000
SAOUHSC_02862	SAOUHSC_02862	YP_501318.1		0	14	2	139	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	48	91	0	5000	16	0	2106	0	0	0	0	0	0	48	0	5000
SAOUHSC_02863	SAOUHSC_02863	YP_501319.1		0	4	0	138	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	88	50	0	5000	4	0	171	0	0	0	0	0	0	88	0	5000
SAOUHSC_02864	SAOUHSC_02864	YP_501320.1		0	18	6	151	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	18	97	54	0	5000	24	0	1995	0	0	0	0	0	0	97	0	5000
SAOUHSC_02865	SAOUHSC_02865	YP_501321.1		0	1	0	154	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	96	58	0	5000	1	0	228	0	0	0	0	0	0	96	0	5000
SAOUHSC_02866	SAOUHSC_02866	YP_501322.1		0	50	12	95	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	50	41	54	0	5000	62	0	2469	0	0	0	0	0	0	41	0	5000
SAOUHSC_02867	SAOUHSC_02867	YP_501323.1		0	23	6	101	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	23	87	14	0	5000	29	0	549	0	0	0	0	0	0	87	0	5000
SAOUHSC_02868	SAOUHSC_02868	YP_501324.1		0	1	1	131	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	16	115	0	5000	2	0	168	0	0	0	0	0	0	16	0	5000
SAOUHSC_02869	SAOUHSC_02869	YP_501325.1		0	0	0	128	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	111	0	5000	0	0	0	0	0	0	0	0	0	17	0	5000
SAOUHSC_02871	SAOUHSC_02871	YP_501326.1		0	0	0	109	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	90	0	5000	0	0	0	0	0	0	0	0	0	19	0	5000
