ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.379091	0.807921	0.668682	1886590
0.0606579	0.542597	0.145273	409869
0.691618	0.839999	0.896463	2529250
0.968594	0.481928	0.822428	2320370
0.974951	0.215421	0.537774	1517260
0.934167	0.088039	0.287693	811685
0.627717	0.063083	0.16746	472465
0.521184	1	0.860814	2428670
0.867818	0.255867	0.556196	1569230
0.855775	0.858392	0.961169	2711810
0.876423	0.589506	0.857844	2420290
0.0208933	0.698781	0.0763096	215297
0.995221	0.826128	0.98316	2773850
0.486911	0.840364	0.774825	2186060
0.928296	1	0.997366	2813930
0.862635	0.638319	0.879191	2480510
0.35307	0.675334	0.580277	1637170
0.96557	0.442073	0.790239	2229550
0.952264	0.18376	0.479999	1354250
1	0.618486	0.915657	2583400
0.0509507	0.168847	0.0495153	139701
0.988215	0.0102928	0.05684	160366
0.661953	0.222987	0.430008	1213210
0.0315019	1	0.140426	396193
0.926382	0.83508	0.972184	2742880
0.0825478	0.16344	0.0715824	201960
0.951919	0.273634	0.610882	1723520
0.900278	0.0204308	0.091889	259252
0.600409	0.186858	0.357615	1008960
0.734976	0.15795	0.366075	1032830
0.237208	0.208314	0.198027	558706
0.943647	0.100768	0.318829	899532
0.61449	0.0117391	0.0427894	120724
0.620691	0.0117391	0.0431481	121736
0.620691	0.0117391	0.0431481	121736
0.0729497	0.0117391	0.00690472	19480.7
0.152919	0.0117391	0.0131452	37087.4
0.193416	0.0117391	0.016093	45404.2
1	0.0201101	0.0986708	278386
0.0961777	1	0.321383	906738
0.747296	0.00252528	0.0137245	38721.8
0.993579	0.449532	0.806637	2275810
0.970805	0.095484	0.313168	883559
0.813457	0.411174	0.700786	1977170
0.573839	0.577645	0.69749	1967870
0.951134	0.739255	0.950782	2682500
0.798272	0.741126	0.902156	2545310
0.997316	1	0.999996	2821350
1	1	1	2821360
0.646863	1	0.92865	2620060
0.900061	0.705587	0.923405	2605260
0.93996	0.346717	0.691287	1950370
0.920819	0.351738	0.689024	1943990
0.941194	0.342126	0.686899	1937990
0.98995	0.709518	0.95052	2681760
0.996383	0.458333	0.81461	2298310
0.79189	0.47619	0.744855	2101510
0.788128	1	0.975777	2753020
0.40289	0.47619	0.508606	1434960
0.99556	1	0.99999	2821330
1	0.411765	0.777125	2192550
0.998284	1	0.999999	2821360
1	1	1	2821360
1	0.447368	0.807219	2277460
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.913211	1	0.99612	2810410
0.989373	0.483444	0.831059	2344720
0.863897	0.193019	0.465441	1313180
0.88328	0.193019	0.4721	1331970
0.88328	0.193019	0.4721	1331970
0.943312	0.193019	0.492214	1388710
0.711179	0.193019	0.409864	1156380
0.791809	0.193019	0.439919	1241170
0.327253	0.193019	0.23763	670441
0.791809	0.193019	0.439919	1241170
0.88328	0.193019	0.4721	1331970
0.985516	0.193019	0.50591	1427360
0.591421	0.193019	0.361895	1021040
0.171127	0.193019	0.145676	411006
0.784066	0.193019	0.437104	1233230
0.0700205	0.193019	0.0716844	202247
0.0323807	0.193019	0.0379704	107128
0.105469	0.193019	0.0996358	281109
0.995912	1	0.999992	2821340
0.99052	0.244094	0.585042	1650620
1	1	1	2821360
0.999405	0.030681	0.137513	387975
0.498434	0.261061	0.395477	1115780
0.758452	0.261061	0.518662	1463330
0.959447	0.261061	0.597231	1685000
0.999453	0.497688	0.844776	2383420
0.99993	1	1	2821360
1	0.484848	0.835839	2358200
0.916765	1	0.996436	2811300
0.934545	0.485207	0.812069	2291140
0.947546	1	0.9986	2817410
0.924674	0.485915	0.80878	2281860
0.615381	0.506782	0.675244	1905110
1	0.486911	0.837328	2362400
0.996826	1	0.999995	2821350
1	1	1	2821360
1	0.477124	0.830186	2342250
0.650182	0.43125	0.636928	1797000
0.828906	0.473054	0.759215	2142020
0.465425	0.472222	0.552781	1559590
0.999471	1	1	2821360
1	1	1	2821360
1	0.497268	0.844672	2383130
1	0.437908	0.799509	2255700
0.999947	1	1	2821360
1	0.467836	0.823222	2322610
0.979119	1	0.99978	2820740
1	1	1	2821360
0.998466	1	0.999999	2821360
1	1	1	2821360
1	0.451613	0.810613	2287030
0.957689	1	0.999092	2818800
0.996197	0.245399	0.588839	1661330
0.953448	0.454545	0.795751	2245100
0.953448	0.454545	0.795751	2245100
0.973268	0.671819	0.93166	2628550
1	0.448052	0.807769	2279010
0.25084	0.45	0.359116	1013190
0.999326	0.220193	0.553175	1560710
0.666822	0.428571	0.64373	1816190
1	1	1	2821360
0.926249	0.378049	0.717613	2024650
0.273648	0.41358	0.359764	1015020
0.995795	0.477124	0.828697	2338050
0.999275	0.436709	0.798255	2252160
0.999944	0.436842	0.798607	2253160
0.999927	0.46988	0.824744	2326900
1	2.40897e-18	1.00134e-16	2.82515e-10
1	1	1	2821360
1	1	1	2821360
1	0.481481	0.83339	2351290
0.777282	1	0.97312	2745520
0.999915	0.493506	0.842001	2375590
1	4.55061e-14	1.4435e-12	4.07262e-06
0.999701	0.47561	0.828957	2338790
0.999652	0.453947	0.812338	2291900
1	1	1	2821360
0.999718	0.402367	0.768575	2168430
0.99986	0.505465	0.850283	2398960
0.996868	1	0.999995	2821350
0.966617	1	0.999436	2819770
1	0.448276	0.807948	2279510
1	1	1	2821360
0.99993	0.47929	0.831759	2346690
1	1	1	2821360
1	0.245342	0.590072	1664810
1	1	1	2821360
0.999571	0.459854	0.816936	2304870
0.999606	0.447552	0.807226	2277470
1	1	1	2821360
0.998727	0.496855	0.843941	2381060
1	0.455128	0.813394	2294880
0.636139	1	0.923889	2606620
1	0.460606	0.817673	2306950
0.999849	1	1	2821360
1	1	1	2821360
0.999682	1	1	2821360
0.585751	1	0.899046	2536530
0.924534	0.471731	0.798038	2251550
0.99061	1	0.999956	2821240
0.670796	0.0688905	0.18829	531234
0.997365	0.0229949	0.109514	308979
0.749689	0.000993734	0.00611053	17240
1	0.43949	0.800813	2259380
0.999942	0.494624	0.842798	2377840
1	1	1	2821360
0.886496	1	0.9933	2802460
0.568839	1	0.889754	2510320
0.976426	1	0.99972	2820570
0.997359	1	0.999997	2821350
1	0.433566	0.795902	2245530
1	1	1	2821360
1	1	1	2821360
0.509044	0.481707	0.589887	1664290
0.566151	0.474684	0.621871	1754520
0.626437	0.470238	0.65461	1846890
0.992725	0.457831	0.8129	2293480
0.568555	0.434524	0.592468	1671570
0.136918	0.436047	0.227967	643178
0.66756	0.454545	0.66531	1877080
0.906536	0.454545	0.777389	2193290
0.52673	1	0.8644	2438780
1	0.453488	0.8121	2291230
1	1	1	2821360
0.647615	0.411765	0.619133	1746800
1	1	1	2821360
1	0.432927	0.795367	2244020
0.143545	0.47929	0.252945	713650
1	1	1	2821360
0.95803	0.252232	0.584851	1650080
0.845854	0.347375	0.653697	1844320
0.855738	0.444779	0.748276	2111160
0.972624	0.67196	0.931535	2628200
0.403532	0.20736	0.291261	821752
0.545257	0.128436	0.25623	722916
0.907761	1	0.995609	2808970
0.99853	0.486486	0.836507	2360090
0.999728	0.418605	0.783038	2209230
1	0.464286	0.820511	2314960
1	0.496815	0.844356	2382230
1	1	1	2821360
1	0.494253	0.842557	2377160
1	1	1	2821360
1	0.486034	0.836696	2360620
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.999921	0.44375	0.804266	2269120
1	0.490683	0.840028	2370020
1	1	1	2821360
0.59665	1	0.904775	2552700
1	0.231402	0.570082	1608410
0.606827	0.604107	0.734465	2072190
0.719099	0.604107	0.796609	2247520
0.999109	0.494737	0.842587	2377240
0.999422	1	1	2821360
0.97407	0.485714	0.827206	2333850
1	1	1	2821360
0.920897	1	0.996785	2812290
0.999923	0.481481	0.833363	2351220
1	0.499423	0.846173	2387360
1	0.498462	0.845505	2385480
1	0.460526	0.817612	2306780
0.723266	0.462963	0.701195	1978320
0.741821	0.479167	0.723123	2040190
0.239716	1	0.582103	1642320
0.902711	0.497436	0.808562	2281240
0.776616	1	0.972952	2745050
1	0.460526	0.817612	2306780
0.95978	0.491429	0.826114	2330760
0.583551	1	0.897865	2533200
0.84621	1	0.987517	2786140
1	1	1	2821360
1	0.420382	0.784682	2213870
1	0.455782	0.813909	2296330
0.247282	0.485149	0.374364	1056220
0.999411	1	1	2821360
0.870459	1	0.991222	2796590
0.999891	0.419118	0.783544	2210660
0.963259	0.441558	0.788945	2225900
0.60482	1	0.908938	2564440
1	0.449367	0.808823	2281980
0.370943	0.0678308	0.117817	332403
0.951709	0.0678308	0.241452	681222
0.431296	0.0655477	0.129081	364185
0.647191	0.106745	0.253708	715802
0.980007	0.103557	0.333671	941405
0.848033	0.0491887	0.174235	491580
0.889214	1	0.993623	2803370
0.0551807	1	0.215047	606725
0.962126	0.616822	0.903119	2548020
0.26161	0.48	0.38612	1089380
0.154416	0.48	0.266984	753258
0.26161	0.48	0.38612	1089380
1	0.463277	0.819736	2312770
1	1	1	2821360
0.989792	1	0.999948	2821210
0.969384	1	0.999526	2820030
0.592278	1	0.902501	2546280
1	0.484043	0.835255	2356560
0.998301	1	0.999999	2821360
0.228817	1	0.566284	1597690
1	1	1	2821360
0.983326	1	0.99986	2820970
1	1	1	2821360
1	1	1	2821360
0.925127	1	0.997124	2813250
0.585476	1	0.898899	2536120
0.996485	1	0.999994	2821340
0.997961	0.458599	0.815383	2300490
1	0.478788	0.831414	2345720
0.999939	1	1	2821360
0.995903	0.432258	0.793318	2238240
0.998962	0.494318	0.842241	2376270
0.999734	1	1	2821360
0.625973	1	0.919209	2593420
0.753144	0.609337	0.816362	2303250
0.99997	0.458414	0.815958	2302110
0.721865	0.670395	0.835177	2356340
0.999913	0.473684	0.827597	2334950
0.999647	0.483444	0.834696	2354980
1	0.497376	0.844748	2383340
0.237944	1	0.579565	1635160
0.459955	0.43787	0.524136	1478780
