ks_quality_p_value	fisher_strand_p_value	bias_p_value	bias_e_value
0.997638	0.451429	0.809618	2284220
0.999917	0.49359	0.84206	2375760
1	0.4375	0.799172	2254750
0.999926	0.436364	0.798204	2252020
1	0.42515	0.788786	2225450
1	1	1	2821360
1	1	1	2821360
0.997743	0.480447	0.831837	2346910
1	0.473118	0.827205	2333840
0.992338	0.453608	0.809434	2283710
0.99851	0.482993	0.833969	2352930
0.0270844	0.600245	0.0832245	234806
0.035674	1	0.154587	436147
0.867665	1	0.99083	2795490
0.726117	0.633033	0.816936	2304870
1	0.47	0.824861	2327230
1	1	1	2821360
1	1	1	2821360
0.932638	0.490196	0.815001	2299410
0.968754	0.486911	0.826139	2330840
0.942002	0.463054	0.798094	2251710
1	0.459091	0.816496	2303630
0.991595	1	0.999965	2821260
1	1	1	2821360
1	0.516692	0.857868	2420360
1	1	1	2821360
1	1	1	2821360
0.44349	1	0.804083	2268610
0.714511	0.491713	0.718836	2028100
0.999701	1	1	2821360
0.999682	1	1	2821360
1	0.39	0.757227	2136410
1	1	1	2821360
1	1	1	2821360
0.99962	1	1	2821360
0.999713	0.380952	0.748497	2111780
1	1	1	2821360
0.099372	1	0.328811	927693
0.981539	1	0.999829	2820880
0.401301	1	0.767706	2165980
0.401301	1	0.767706	2165980
0.148215	1	0.431171	1216490
0.14763	0.478261	0.257757	727225
0.14763	0.478261	0.257757	727225
0.240057	0.478261	0.363314	1025040
0.31701	0.405594	0.392318	1106870
0.984991	1	0.999887	2821040
1	0.449664	0.80906	2282650
0.999935	0.454545	0.812912	2293520
0.880549	1	0.992563	2800380
0.44871	0.496644	0.557404	1572640
1	0.457516	0.815268	2300170
0.998693	0.433673	0.795518	2244440
0.999954	0.497608	0.844894	2383750
1	1	1	2821360
0.736635	1	0.961797	2713580
1	0.438356	0.799879	2256750
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	0.500546	0.846952	2389560
1	0.497207	0.84463	2383010
1	1	1	2821360
1	1	1	2821360
0.999939	1	1	2821360
1	1	1	2821360
0.347198	1	0.714485	2015820
1	0.449664	0.80906	2282650
1	0.431138	0.793866	2239780
1	1	1	2821360
1	1	1	2821360
1	0.46875	0.823915	2324560
1	0.497143	0.844585	2382880
0.999737	0.497143	0.844494	2382620
0.876949	0.475177	0.78148	2204840
0.97842	0.587708	0.89321	2520070
0.667258	0.495238	0.696359	1964680
0.936021	0.495238	0.819949	2313370
0.915171	0.495238	0.811894	2290650
0.639863	0.464516	0.65784	1856000
1	0.466667	0.822332	2320100
0.73267	0.290362	0.541993	1529160
0.0127961	0.68242	0.0501298	141434
0.999948	1	1	2821360
1	0.471795	0.826212	2331040
1	0.207031	0.533082	1504020
0.66948	8.2461e-07	8.50703e-06	24.0014
0.988916	8.2461e-07	1.2248e-05	34.5559
0.777649	8.2461e-07	9.78548e-06	27.6084
1	1	1	2821360
0.973984	1	0.999659	2820400
0.997082	1	0.999996	2821350
0.575024	0.426829	0.590206	1665180
0.743143	0.435028	0.688349	1942080
0.703361	1	0.950863	2682730
0.988426	1	0.999933	2821170
0.660879	0.2366	0.446507	1259760
0.917561	0.438424	0.768599	2168500
0.538304	1	0.871693	2459360
0.999768	1	1	2821360
0.996513	1	0.999994	2821340
0.989787	1	0.999948	2821210
0.618223	1	0.91553	2583040
1	0.0218117	0.105248	296943
1	0.230697	0.569049	1605490
1	1	1	2821360
0.993672	1	0.99998	2821300
1	0.488764	0.838658	2366160
0.999678	0.455696	0.813726	2295810
1	1	1	2821360
0.997106	0.247064	0.591486	1668800
1	1	1	2821360
0.529677	0.47027	0.595312	1679590
1	0.467456	0.822933	2321790
0.344479	0.467456	0.455095	1283990
0.426411	0.467456	0.520805	1469380
1	1	1	2821360
1	0.486111	0.836752	2360780
1	1	1	2821360
0.944564	1	0.998434	2816940
0.999931	1	1	2821360
0.999911	1	1	2821360
0.676812	0.458333	0.673307	1899640
0.962844	0.485294	0.822786	2321380
0.999939	0.453039	0.811723	2290160
1	0.0854175	0.295562	833887
0.0590729	0.515597	0.136799	385958
0.663635	0.138098	0.310665	876497
0.393927	0.110174	0.179561	506606
0.61655	0.483769	0.659101	1859560
0.908393	0.460141	0.782601	2208000
0.544487	0.432749	0.576225	1625740
0.836261	1	0.985797	2781290
0.838185	0.486772	0.773772	2183090
1	1	1	2821360
0.973919	1	0.999657	2820390
1	1	1	2821360
0.978291	1	0.999763	2820690
0.999937	1	1	2821360
1	1	1	2821360
0.999146	1	1	2821360
0.999784	1	1	2821360
0.99976	1	1	2821360
0.999488	1	1	2821360
1	0.489583	0.839244	2367810
1	0.508271	0.852238	2404470
1	0.430168	0.793049	2237480
1	0.43956	0.80087	2259540
1	1	1	2821360
0.999949	1	1	2821360
1	1	1	2821360
0.999939	1	1	2821360
1	0.505565	0.8504	2399290
1	0.501657	0.84772	2391720
0.468432	0.426396	0.521465	1471240
0.256001	1	0.604821	1706420
0.241467	1	0.584597	1649360
0.994262	1	0.999984	2821310
1	0.441176	0.802196	2263280
0.348089	1	0.715426	2018480
0.971125	1	0.999579	2820170
0.995773	0.703267	0.949777	2679660
0.999308	1	1	2821360
0.999827	1	1	2821360
0.372446	1	0.740298	2088650
0.687959	1	0.945274	2666960
0.999945	1	1	2821360
0.0076307	1.09928e-07	1.83694e-08	0.0518268
0.00113903	2.17214e-07	5.72018e-09	0.0161387
0.000386479	1.09928e-07	1.0571e-09	0.00298246
0.28056	1	0.637143	1797610
0.126391	1	0.387815	1094170
0.0134475	1	0.0713922	201423
0.000444297	1	0.00387383	10929.5
0.000758809	1	0.00620991	17520.4
0.0053266	1	0.0332116	93701.8
0.0053266	1	0.0332116	93701.8
0.999351	0.48503	0.835743	2357930
0.996635	0.450292	0.80835	2280650
0.993927	0.49775	0.842891	2378100
0.999908	0.445946	0.80604	2274130
0.985083	1	0.999888	2821050
0.055565	0.448397	0.116909	329842
0.0614408	0.448397	0.126502	356909
0.24171	0.545281	0.398888	1125410
0.0749191	0.545281	0.171488	483831
0.748411	0.770579	0.89414	2522690
0.824769	0.542397	0.807206	2277420
0.342695	0.545281	0.500307	1411550
0.623026	0.770579	0.832372	2348420
1	1	1	2821360
0.710823	1	0.95345	2690030
0.545086	1	0.875851	2471090
0.42811	0.497764	0.542548	1530720
0.916081	1	0.996376	2811140
0.330999	1	0.696964	1966390
0.999422	0.497175	0.844407	2382380
1	1	1	2821360
0.999934	1	1	2821360
0.999928	1	1	2821360
0.650182	0.475	0.671702	1895110
0.801674	0.494737	0.763403	2153840
1	0.483092	0.834565	2354610
0.999946	1	1	2821360
0.995625	1	0.99999	2821330
0.735487	0.431034	0.68121	1921940
0.999935	0.477273	0.830273	2342500
0.984817	0.47093	0.820123	2313860
0.996442	1	0.999994	2821340
0.999893	1	1	2821360
0.999947	0.471795	0.826194	2330990
0.835575	0.463415	0.754598	2128990
0.810454	0.463415	0.743376	2097330
1	0.436842	0.798628	2253220
0.999937	1	1	2821360
0.635979	1	0.923816	2606420
0.61951	1	0.916148	2584780
0.884442	0.488235	0.794436	2241390
0.819807	1	0.982691	2772530
1	0.48538	0.836224	2359290
0.888663	1	0.993558	2803190
0.989679	1	0.999947	2821210
1	1	1	2821360
0.38586	0.462366	0.485927	1370980
0.884527	0.210817	0.499649	1409690
0.438814	1	0.800256	2257810
0.983514	0.454545	0.806965	2276740
0.999606	1	1	2821360
0.999908	0.47973	0.832074	2347580
0.972603	1	0.999621	2820290
1	1	1	2821360
1	1	1	2821360
0.999551	0.477612	0.830388	2342820
0.484043	1	0.835256	2356560
1	0.464706	0.820834	2315870
1	1	1	2821360
1	1	1	2821360
0.659482	1	0.934025	2635220
1	1	1	2821360
0.860873	0.405594	0.716561	2021680
1	2.94754e-15	1.01566e-13	2.86553e-07
1	7.0859e-20	3.19529e-18	9.01505e-12
0.787499	1	0.975627	2752600
1	1	1	2821360
1	0.121042	0.376637	1062630
0.142107	1	0.419382	1183230
0.629111	1	0.920671	2597540
0.65877	1	0.933728	2634380
0.972216	1	0.99961	2820260
0.793231	0.497383	0.761476	2148400
0.27611	1	0.631451	1781550
0.92205	1	0.99688	2812560
1	1	1	2821360
0.680575	0.489583	0.699389	1973230
1	0.460317	0.81745	2306320
1	0.209219	0.536516	1513700
1	0.154089	0.442269	1247800
0.99977	1	1	2821360
0.999435	1	1	2821360
0.404776	1	0.770864	2174880
1	1	1	2821360
1	0.491713	0.84076	2372090
0.985291	0.464646	0.815499	2300820
0.430364	1	0.793214	2237940
0.258749	1	0.608551	1716940
0.999922	0.490683	0.840001	2369950
1	0.429577	0.79255	2236070
0.35179	0.496894	0.479675	1353340
0.768201	1	0.970779	2738920
1	0.448649	0.808247	2280360
0.623529	1	0.918059	2590180
0.710697	0.450549	0.684851	1932210
0.992271	1	0.99997	2821280
1	1	1	2821360
0.584928	0.454976	0.618423	1744790
0.636758	0.469194	0.6597	1861250
0.772013	0.512059	0.762197	2150430
1	0.485876	0.836582	2360300
0.999718	1	1	2821360
0.00404668	4.04376e-06	3.09738e-07	0.873882
0.966086	1.83528e-06	2.52531e-05	71.248
1.71131e-08	1.83528e-06	1.00792e-12	2.8437e-06
1	0.23428	0.574276	1620240
9.80551e-14	0.679294	2.0875e-12	5.88958e-06
8.72343e-18	0.679294	2.40984e-16	6.79904e-10
2.61726e-17	0.679294	7.03484e-16	1.98478e-09
2.5031e-06	0.0437462	1.86451e-06	5.26047
0.307469	0.000524263	0.00156889	4426.41
9.82608e-05	0.000524263	9.16001e-07	2.58437
3.6003e-16	0.839525	1.11034e-14	3.13267e-08
9.23472e-16	0.839525	2.77498e-14	7.82922e-08
1.97759e-17	0.839525	6.58067e-16	1.85664e-09
1.21892e-19	0.839525	4.57689e-18	1.29131e-11
3.69472e-17	0.839525	1.21008e-15	3.41406e-09
0.899421	1	0.994763	2806590
5.62197e-05	1	0.000606399	1710.87
0.00598123	0.196809	0.00911671	25721.5
1.10412e-07	0.629234	1.21458e-06	3.42677
1.19204e-06	1	1.74513e-05	49.2365
1.71936e-09	1	3.64182e-08	0.102749
1.71936e-09	1	3.64182e-08	0.102749
0.00706446	0.00844724	0.000640112	1805.99
0.000106401	0.0176902	2.66959e-05	75.3189
0.0023199	0.096437	0.00210415	5936.57
0.0133448	0.0299961	0.0035319	9964.77
0.0272973	0.196809	0.0334509	94377.1
0.999701	1	1	2821360
1	1	1	2821360
0.387971	1	0.755312	2131010
0.99824	1	0.999998	2821360
0.98805	1	0.999928	2821160
1	0.469388	0.824398	2325920
1	1	1	2821360
0.98352	0.459893	0.81117	2288600
1	0.494318	0.842603	2377290
1	1	1	2821360
0.999529	1	1	2821360
0.955271	1	0.998984	2818500
0.927683	1	0.99732	2813800
0.998694	0.433121	0.795056	2243140
0.926877	1	0.997259	2813630
0.842947	1	0.986965	2784590
1	0.220114	0.55328	1561000
0.999524	1	1	2821360
0.362631	1	0.730473	2060930
0.99248	0.482993	0.831836	2346910
0.767081	1	0.970482	2738080
1	1	1	2821360
0.819183	0.497238	0.773165	2181380
0.9647	1	0.999369	2819580
0.999943	0.462766	0.819323	2311600
1	0.469072	0.824159	2325250
0.999797	1	1	2821360
1	0.484663	0.835705	2357820
0.999946	0.440415	0.801552	2261470
1	0.473373	0.827395	2334380
0.458886	0.480392	0.553782	1562420
1	0.460829	0.817847	2307440
1	0.454545	0.812935	2293580
0.688493	1	0.945473	2667520
0.879994	1	0.992493	2800180
0.988782	0.618919	0.912494	2574480
0.726618	0.252291	0.494326	1394670
0.763464	0.494186	0.745053	2102060
1	0.433333	0.795707	2244980
0.999441	1	1	2821360
0.999192	0.187159	0.500546	1412220
1	1	1	2821360
0.999819	1	1	2821360
1	0.486911	0.837328	2362400
1	0.460123	0.817299	2305890
0.95131	1	0.998795	2817960
0.990432	1	0.999954	2821230
1	1	1	2821360
0.994871	1	0.999987	2821320
0.99995	0.465	0.821041	2316450
0.999944	1	1	2821360
0.999948	0.47449	0.828211	2336680
1	1	1	2821360
0.583103	0.442836	0.607834	1714920
0.793185	0.442836	0.718748	2027850
1	0.467033	0.822611	2320880
0.999924	0.441718	0.802611	2264460
0.99906	1	1	2821360
0.536907	1	0.870826	2456910
0.248972	1	0.595147	1679120
0.354825	0.476471	0.469571	1324830
1	0.477528	0.830485	2343100
0.9655	0.427673	0.778147	2195430
0.944708	0.00195472	0.0134701	38004
0.916888	0.00106215	0.00772696	21800.5
0.905696	1	0.995407	2808400
0.982732	1	0.99985	2820940
0.927614	1	0.997315	2813780
0.999935	1	1	2821360
1	1	1	2821360
0.999793	1	1	2821360
0.538031	1	0.871524	2458880
0.832851	1	0.98518	2779550
0.789636	1	0.976135	2754030
0.849304	1	0.988028	2787580
1	1	1	2821360
0.96486	0.412121	0.764346	2156500
0.940167	0.480226	0.810518	2286760
1	0.478261	0.831026	2344620
0.99995	0.49	0.839524	2368600
1	1	1	2821360
0.995321	1	0.999989	2821330
0.999941	0.454054	0.812526	2292430
0.492745	1	0.841492	2374150
0.784103	1	0.974809	2750290
0.603412	1	0.908229	2562440
0.378001	1	0.745742	2104010
0.684856	0.78542	0.871442	2458650
0.488692	1	0.838606	2366010
3.16676e-05	1	0.000359751	1014.99
0.999867	1	1	2821360
1	0.481481	0.83339	2351290
1	0.475	0.828609	2337810
1	0.492958	0.841642	2374580
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
5.8156e-05	0.165543	0.000120832	340.91
1.06975e-05	0.165543	2.52247e-05	71.168
0.000276111	0.165543	0.000502482	1417.68
0.00281363	0.165543	0.00403913	11395.8
0.999922	1	1	2821360
8.7338e-21	0.0652284	2.84373e-20	8.02318e-14
2.34615e-24	0.0652284	8.89735e-24	2.51027e-17
3.21483e-28	0.0652284	1.4057e-27	3.96599e-21
1.96361e-24	0.0652284	7.46945e-24	2.1074e-17
0.977662	0.471154	0.817691	2307000
0.498543	1	0.845561	2385630
1	0.471429	0.825937	2330270
0.99628	0.471429	0.824615	2326540
0.783313	0.340741	0.619452	1747700
1	1	1	2821360
1	0.243577	0.587586	1657790
1	1	1	2821360
0.972698	0.452514	0.801362	2260930
0.898242	1	0.994637	2806230
0.998652	0.419689	0.783589	2210790
0.483868	0.492611	0.58016	1636840
1	1	1	2821360
0.997406	0.497006	0.843586	2380060
1	1	1	2821360
0.971215	1	0.999582	2820180
0.999907	1	1	2821360
0.999697	1	1	2821360
1	0.0600339	0.2289	645809
0.44349	1	0.804083	2268610
1	0.50565	0.850458	2399450
1	0.49697	0.844464	2382540
1	1	1	2821360
1	1	1	2821360
1	0.242758	0.586428	1654530
1	1	1	2821360
1	1	1	2821360
1	0.458101	0.815724	2301450
0.715474	0.236085	0.469302	1324070
0.921904	0.48913	0.810071	2285500
0.240593	0.489796	0.369836	1043440
0.720887	0.493506	0.72344	2041090
0.99095	0.493506	0.838856	2366720
0.000189442	0.0190961	4.89449e-05	138.091
0.51677	0.043338	0.107475	303225
0.758793	0.00986137	0.0441119	124456
0.922565	0.012514	0.0630531	177895
0.940461	0.00309998	0.0199348	56243.3
0.929946	0.0127844	0.0645821	182209
4.7603e-07	0.0176703	1.64814e-07	0.465
0.939909	0.012129	0.0624057	176069
0.173935	0.0179485	0.021133	59623.7
0.859196	0.0010807	0.00741147	20910.4
0.153024	0.000562759	0.000892142	2517.05
0.0422954	0.00259777	0.0011115	3135.95
0.359504	0.0200782	0.0428122	120789
0.265769	0.0567597	0.0783523	221060
0.255842	0.0459592	0.0640028	180575
0.665138	0.0475324	0.140819	397302
0.439489	0.0315131	0.0731191	206296
0.452472	0.0592118	0.123769	349196
1	0.110292	0.353444	997194
0.922835	0.653934	0.90826	2562530
0.9995	0.644867	0.927636	2617200
1	0.697929	0.948931	2677280
1	0.394239	0.761196	2147610
0.978571	0.526683	0.857011	2417940
0.122856	0.891909	0.351864	992737
0.823093	0.425941	0.718056	2025890
0.36322	0.882963	0.685427	1933840
0.935603	0.127865	0.373648	1054200
2.23541e-05	0.610653	0.000166561	469.928
0.772549	0.0694691	0.210645	594304
1	0.260518	0.610936	1723670
0.882711	0.890773	0.975339	2751780
0.0130073	0.544571	0.0421463	118910
0.914129	0.634394	0.895897	2527650
0.245279	0.106954	0.121742	343478
0.694234	0.571916	0.763797	2154950
0.825816	0.624531	0.857244	2418590
0.22477	0.676294	0.438369	1236800
0.998571	1	0.999999	2821360
0.523155	0.841544	0.801443	2261160
0.766546	0.396694	0.666081	1879260
0.0887723	0.341104	0.136179	384211
0.874932	0.859725	0.966391	2726540
0.406244	0.739907	0.661893	1867440
0.841318	0.739907	0.917571	2588800
0.179477	0.739907	0.400904	1131100
0.425508	0.739907	0.678693	1914840
0.944991	0.739907	0.949389	2678570
0.949151	0.739907	0.950483	2681660
0.832974	1	0.985202	2779610
0.978406	0.468222	0.815732	2301470
0.822995	0.293106	0.584253	1648390
0.998952	0.61032	0.911363	2571280
0.587953	1	0.90022	2539850
0.951584	0.625131	0.90385	2550090
0.979467	0.804135	0.975657	2752680
0.957964	0.454657	0.797551	2250180
0.759447	0.04531	0.150353	424201
0.921225	1	0.996812	2812370
0.914357	0.157255	0.422651	1192450
0.965251	0.00840092	0.0471521	133033
0.861888	0.00840092	0.0429229	121101
0.860384	0.00470986	0.0263742	74411.1
1	0.137979	0.411268	1160330
0.978076	1	0.999758	2820680
1	1	1	2821360
0.885483	1	0.993177	2802110
1	1	1	2821360
0.985188	1	0.99989	2821050
0.999912	0.496689	0.844237	2381900
1	1	1	2821360
0.99982	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.994981	1	0.999987	2821330
0.999938	1	1	2821360
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
1	0.367022	0.7349	2073420
0.594249	1	0.90353	2549180
0.999829	0.204991	0.529803	1494770
1	0.454545	0.812935	2293580
0.997717	1	0.999997	2821350
1	0.0830922	0.289809	817657
1	0.115202	0.364162	1027430
0.988804	0.115202	0.361367	1019550
6.66603e-14	0.59378	1.26108e-12	3.55797e-06
0.649023	0.000120482	0.000817637	2306.85
0.718227	0.000120482	0.000896052	2528.09
0.023368	0.00545646	0.0012709	3585.68
0.958639	0.0176373	0.0858913	242330
1	1	1	2821360
1	0.454128	0.812606	2292660
1	1	1	2821360
0.999944	0.489474	0.839146	2367530
0.79376	0.411111	0.691762	1951710
0.684866	0.475904	0.691321	1950470
0.99731	0.487805	0.837027	2361560
0.987436	1	0.999921	2821140
0.977168	1	0.999737	2820620
0.967706	0.41844	0.771	2175270
1	0.407895	0.773673	2182810
0.99885	1	0.999999	2821360
1	0.4375	0.799172	2254750
0.999907	0.506689	0.851133	2401350
0.876182	1	0.991997	2798780
1	1	1	2821360
1	0.446903	0.806845	2276400
0.99995	1	1	2821360
0.999941	1	1	2821360
1	1	1	2821360
1	0.476471	0.829702	2340890
0.999921	0.46875	0.823887	2324480
1	1	1	2821360
0.990026	0.470588	0.821743	2318430
0.999883	1	1	2821360
0.228206	1	0.565382	1595150
0.660129	0.494949	0.692217	1953000
0.947947	0.445652	0.786472	2218920
1	0.468085	0.823411	2323140
0.602207	0.454976	0.628715	1773830
0.938607	1	0.998076	2815930
0.917109	1	0.996466	2811390
1	1	1	2821360
0.95421	1	0.998935	2818360
1	1	1	2821360
0.997138	1	0.999996	2821350
0.95876	1	0.999138	2818930
0.579493	0.50565	0.652707	1841520
1	0.384501	0.75201	2121690
0.999612	0.371112	0.738835	2084520
0.999311	1	1	2821360
1	0.449735	0.809117	2282810
0.783659	0.477612	0.742109	2093760
1	1	1	2821360
0.999689	0.434783	0.796805	2248070
1	0.423913	0.787727	2222460
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
1	1	1	2821360
0.980504	1	0.999809	2820820
1	1	1	2821360
1	0.504414	0.849614	2397070
1	1	1	2821360
0.999235	1	1	2821360
1	0.493088	0.841734	2374840
1	0.495495	0.843431	2379620
1	1	1	2821360
1	0.463687	0.820052	2313660
0.999743	0.474576	0.828203	2336660
1	0.459627	0.816914	2304810
1	1	1	2821360
0.999791	0.494898	0.842938	2378230
0.998784	1	0.999999	2821360
1	0.488235	0.838279	2365090
0.999734	0.482759	0.834229	2353660
0.99993	1	1	2821360
0.829931	1	0.984641	2778030
1	0.456647	0.814588	2298250
0.999937	1	1	2821360
1	0.45	0.809328	2283410
0.219392	1	0.552187	1557920
0.997331	0.484375	0.834558	2354590
1	1	1	2821360
0.999922	1	1	2821360
0.99994	1	1	2821360
1	1	1	2821360
0.999939	0.489011	0.838814	2366600
0.999949	1	1	2821360
0.75934	0.456647	0.714011	2014480
1	1	1	2821360
1	1	1	2821360
0.999609	1	1	2821360
0.753172	1	0.966667	2727320
0.593377	1	0.903076	2547900
1	1	1	2821360
1	1	1	2821360
0.773952	1	0.972274	2743130
0.728273	1	0.959193	2706230
0.618353	1	0.915593	2583220
0.314317	1	0.678093	1913150
0.999921	1	1	2821360
1	1	1	2821360
0.999944	1	1	2821360
0.999934	1	1	2821360
0.99993	1	1	2821360
1	1	1	2821360
0.839991	1	0.986455	2783150
0.561247	1	0.88542	2498090
0.942962	0.012203	0.0628835	177417
0.8032	0.831502	0.93746	2644910
0.837023	0.247688	0.533538	1505300
0.996715	0.863133	0.989753	2792450
0.806571	0.195964	0.449644	1268610
1	1	1	2821360
0.999945	0.445026	0.805309	2272070
1	1	1	2821360
1	0.457944	0.815602	2301110
1	0.707466	0.952296	2686770
0.902395	0.184137	0.464393	1310220
0.93916	1	0.998111	2816030
0.999936	0.485876	0.836559	2360240
1	0.452632	0.811422	2289310
1	1	1	2821360
1	0.195362	0.514368	1451220
0.99931	1	1	2821360
0.999791	1	1	2821360
1	0.473171	0.827244	2333950
0.832414	0.477987	0.764571	2157130
1	0.470588	0.825304	2328480
0.999943	0.475936	0.829285	2339710
1	1	1	2821360
1	0.221017	0.554645	1564850
0.998828	1	0.999999	2821360
0.999921	1	1	2821360
1	0.463687	0.820052	2313660
0.974775	0.45098	0.800907	2259650
1	1	1	2821360
1	0.174486	0.479123	1351780
1	0.497462	0.844808	2383510
1	1	1	2821360
0.999341	0.36981	0.737442	2080590
0.912343	0.174842	0.452325	1276170
0.997263	0.285578	0.642494	1812710
0.927545	0.0574332	0.209484	591029
0.848612	0.363679	0.67145	1894400
0.298056	0.363679	0.349249	985359
0.99608	0.78359	0.973928	2747800
1	1	1	2821360
1	1	1	2821360
1	0.457627	0.815355	2300410
1	0.498454	0.8455	2385460
0.999941	1	1	2821360
1	0.439614	0.800914	2259670
0.999948	1	1	2821360
0.999393	1	1	2821360
0.999929	1	1	2821360
0.948085	0.476744	0.810916	2287890
1	1	1	2821360
0.583551	0.47093	0.629778	1776830
0.992739	1	0.999974	2821290
0.966287	1	0.999425	2819740
1	1	1	2821360
0.956645	1	0.999046	2818670
1	0.484043	0.835255	2356560
0.999402	0.477011	0.829891	2341420
1	0.420382	0.784682	2213870
1	0.45098	0.81011	2285610
1	1	1	2821360
0.998247	1	0.999998	2821360
0.996719	0.178772	0.485543	1369890
1	0.178772	0.486554	1372740
1	0.468599	0.823801	2324240
0.999743	0.491525	0.840538	2371460
0.999934	0.474286	0.828054	2336240
0.658675	0.223862	0.429713	1212370
0.95421	1	0.998935	2818360
1	1	1	2821360
0.996181	1	0.999993	2821340
0.998059	0.487047	0.836745	2360760
1	1	1	2821360
0.925243	0.427746	0.762617	2151620
0.978458	1	0.999766	2820700
0.960725	0.496933	0.830401	2342860
1	0.497409	0.844771	2383400
0.94625	0.480663	0.813157	2294210
1	1	1	2821360
1	0.497467	0.844811	2383520
1	1	1	2821360
0.97886	1	0.999775	2820730
0.999561	0.492611	0.841244	2373450
0.880636	0.441341	0.755964	2132850
1	1	1	2821360
1	0.494792	0.842936	2378230
0.515016	1	0.856759	2417230
0.969068	1	0.999517	2820000
0.999937	1	1	2821360
0.953012	1	0.998878	2818200
0.759141	1	0.968336	2732020
0.961102	1	0.999233	2819200
0.480701	1	0.832819	2349680
0.455697	1	0.813841	2296140
0.518947	1	0.859352	2424540
